,Time,Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production,Electric_demand
296,2019-01-02-T00:40,1,2,0,0,0,1.58,52.168,3.62,0,182,21041
297,2019-01-02-T00:45,1,2,0,0,0,1.56,52.168,3.62,0,166,20969
298,2019-01-02-T00:50,1,2,0,0,0,1.58,52.268,3.6,0,167,20882
299,2019-01-02-T00:55,1,2,0,0,0,1.58,52.138,3.64,0,173,20847
300,2019-01-02-T01:00,1,2,0,0,0,1.56,52.138,3.64,0,176,20764
301,2019-01-02-T01:05,1,2,0,0,0,1.56,52.24,3.62,0,187,20717
302,2019-01-02-T01:10,1,2,0,0,0,1.56,52.24,3.62,0,206,20682
303,2019-01-02-T01:15,1,2,0,0,0,1.54,52.178,3.64,0,213,20635
304,2019-01-02-T01:20,1,2,0,0,0,1.54,52.23,3.62,0,217,20598
305,2019-01-02-T01:25,1,2,0,0,0,1.54,52.23,3.62,0,220,20525
306,2019-01-02-T01:30,1,2,0,0,0,1.54,52.274,3.62,0,212,20441
307,2019-01-02-T01:35,1,2,0,0,0,1.54,51.704,3.64,0,200,20395
308,2019-01-02-T01:40,1,2,0,0,0,1.54,51.704,3.64,0,203,20359
309,2019-01-02-T01:45,1,2,0,0,0,1.54,51.654,3.66,0,213,20310
310,2019-01-02-T01:50,1,2,0,0,0,1.54,51.754,3.64,0,226,20275
311,2019-01-02-T01:55,1,2,0,0,0,1.54,51.754,3.64,0,238,20239
312,2019-01-02-T02:00,1,2,0,0,0,1.52,51.754,3.64,0,249,20206
313,2019-01-02-T02:05,1,2,0,0,0,1.52,51.748,3.64,0,264,20181
314,2019-01-02-T02:10,1,2,0,0,0,1.54,51.748,3.64,0,260,20173
315,2019-01-02-T02:15,1,2,0,0,0,1.54,51.748,3.64,0,262,20159
316,2019-01-02-T02:20,1,2,0,0,0,1.54,51.804,3.62,0,272,20149
317,2019-01-02-T02:25,1,2,0,0,0,1.54,51.804,3.62,0,268,20117
318,2019-01-02-T02:30,1,2,0,0,0,1.54,51.804,3.62,0,260,20096
319,2019-01-02-T02:35,1,2,0,0,0,1.54,51.364,3.6,0,260,20097
320,2019-01-02-T02:40,1,2,0,0,0,1.5,51.46,3.58,0,265,20072
321,2019-01-02-T02:45,1,2,0,0,0,1.52,51.46,3.58,0,275,20089
322,2019-01-02-T02:50,1,2,0,0,0,1.52,51.514,3.56,0,280,20087
323,2019-01-02-T02:55,1,2,0,0,0,1.52,51.458,3.58,0,282,20079
324,2019-01-02-T03:00,1,2,0,0,0,1.52,51.458,3.58,0,281,20069
325,2019-01-02-T03:05,1,2,0,0,0,1.5,51.458,3.58,0,288,20105
326,2019-01-02-T03:10,1,2,0,0,0,1.5,51.514,3.56,0,289,20144
327,2019-01-02-T03:15,1,2,0,0,0,1.5,51.566,3.54,0,288,20155
328,2019-01-02-T03:20,1,2,0,0,0,1.52,51.566,3.54,0,285,20168
329,2019-01-02-T03:25,1,2,0,0,0,1.52,51.664,3.52,0,291,20179
330,2019-01-02-T03:30,1,2,0,0,0,1.52,51.664,3.52,0,296,20187
331,2019-01-02-T03:35,1,2,0,0,0,1.5,51.824,3.5,0,305,20222
332,2019-01-02-T03:40,1,2,0,0,0,1.5,51.824,3.5,0,299,20259
333,2019-01-02-T03:45,1,2,0,0,0,1.5,51.744,3.52,0,285,20274
334,2019-01-02-T03:50,1,2,0,0,0,1.5,51.744,3.52,0,292,20276
335,2019-01-02-T03:55,1,2,0,0,0,1.5,51.84,3.5,0,295,20318
336,2019-01-02-T04:00,1,2,0,0,0,1.52,51.84,3.5,0,295,20382
337,2019-01-02-T04:05,1,2,0,0,0,1.52,51.84,3.5,0,301,20503
338,2019-01-02-T04:10,1,2,0,0,0,1.52,51.92,3.48,0,310,20638
339,2019-01-02-T04:15,1,2,0,0,0,1.52,51.92,3.48,0,314,20736
340,2019-01-02-T04:20,1,2,0,0,0,1.52,52.016,3.46,0,318,20802
341,2019-01-02-T04:25,1,2,0,0,0,1.5,52.016,3.46,0,298,20818
342,2019-01-02-T04:30,1,2,0,0,0,1.5,52.016,3.46,0,288,20927
343,2019-01-02-T04:35,1,2,0,0,0,1.5,52.284,3.46,0,303,21006
344,2019-01-02-T04:40,1,2,0,0,0,1.5,52.4,3.44,0,321,21107
345,2019-01-02-T04:45,1,2,0,0,0,1.5,52.4,3.44,0,320,21192
346,2019-01-02-T04:50,1,2,0,0,0,1.5,52.4,3.44,0,323,21255
347,2019-01-02-T04:55,1,2,0,0,0,1.5,52.4,3.44,0,336,21352
348,2019-01-02-T05:00,1,2,0,0,0,1.5,52.4,3.44,0,353,21502
349,2019-01-02-T05:05,1,2,0,0,0,1.5,52.408,3.44,0,368,21718
350,2019-01-02-T05:10,1,2,0,0,0,1.5,52.438,3.44,0,381,21939
351,2019-01-02-T05:15,1,2,0,0,0,1.5,52.438,3.44,0,382,22102
352,2019-01-02-T05:20,1,2,0,0,0,1.5,52.438,3.44,0,382,22253
353,2019-01-02-T05:25,1,2,0,0,0,1.5,52.38,3.46,0,372,22354
354,2019-01-02-T05:30,1,2,0,0,0,1.5,52.38,3.46,0,352,22475
355,2019-01-02-T05:35,1,2,0,0,0,1.48,52.438,3.46,0,348,22635
356,2019-01-02-T05:40,1,2,0,0,0,1.48,52.438,3.46,0,356,22775
357,2019-01-02-T05:45,1,2,0,0,0,1.48,52.458,3.46,0,357,22941
358,2019-01-02-T05:50,1,2,0,0,0,1.48,52.458,3.46,0,364,23098
359,2019-01-02-T05:55,1,2,0,0,0,1.48,52.404,3.48,0,381,23269
360,2019-01-02-T06:00,1,2,0,0,0,1.48,52.356,3.5,0,385,23443
361,2019-01-02-T06:05,1,2,0,0,0,1.48,52.158,3.56,0,392,23602
362,2019-01-02-T06:10,1,2,0,0,0,1.48,52.12,3.58,0,397,23919
363,2019-01-02-T06:15,1,2,0,0,0,1.46,52.02,3.62,0,395,24163
364,2019-01-02-T06:20,1,2,0,0,0,1.46,51.862,3.68,0,411,24355
365,2019-01-02-T06:25,1,2,0,0,0,1.46,51.764,3.72,0,422,24519
366,2019-01-02-T06:30,1,2,0,0,0,1.46,51.572,3.78,0,437,24668
367,2019-01-02-T06:35,1,2,0,0,0,1.46,53.332,3.84,0,438,24869
368,2019-01-02-T06:40,1,2,0,0,0,1.44,53.158,3.9,0,426,25040
369,2019-01-02-T06:45,1,2,0,0,0,1.44,52.966,3.96,0,409,25164
370,2019-01-02-T06:50,1,2,0,0,0,1.44,52.802,4.02,0,410,25278
371,2019-01-02-T06:55,1,2,0,0,0,1.44,52.602,4.08,8,422,25411
372,2019-01-02-T07:00,1,2,1.2,0,1.2,1.44,52.492,4.12,43,440,25493
373,2019-01-02-T07:05,1,2,5,64.6,6.8,1.44,51.854,4.3,108,468,25517
374,2019-01-02-T07:10,1,2,6.8,77,10,1.5,51.156,4.5,202,475,25655
375,2019-01-02-T07:15,1,2,7.8,170.2,18.4,1.54,50.562,4.66,325,496,25692
376,2019-01-02-T07:20,1,2,13.4,88.2,16.8,1.58,49.886,4.86,474,522,25759
377,2019-01-02-T07:25,1,2,14.4,202.4,28.8,1.64,49.29,5.04,667,520,25796
378,2019-01-02-T07:30,1,2,16.4,225.4,35.4,1.66,48.638,5.24,903,512,25809
379,2019-01-02-T07:35,1,2,18.2,378.8,54.2,1.7,51.256,5.42,1186,493,25835
380,2019-01-02-T07:40,1,2,19.8,409.8,64,1.78,50.602,5.62,1493,461,25829
381,2019-01-02-T07:45,1,2,21.6,438.8,74.6,1.8,50.016,5.8,1834,432,25814
382,2019-01-02-T07:50,1,2,25.6,509.6,88.8,1.8,49.384,6,2213,434,25798
383,2019-01-02-T07:55,1,2,27.8,544.6,101.4,1.86,48.776,6.18,2611,442,25812
384,2019-01-02-T08:00,1,2,29.8,576,114.4,1.9,48.146,6.38,2997,439,25723
385,2019-01-02-T08:05,1,2,31.4,606.2,127.8,1.96,47.608,6.54,3414,427,25744
386,2019-01-02-T08:10,1,2,33.6,632.6,141.8,1.98,46.948,6.72,3810,442,25806
387,2019-01-02-T08:15,1,2,35,654.2,155,2.02,46.382,6.9,4209,436,25769
388,2019-01-02-T08:20,1,2,36.4,676,168.6,2.04,45.798,7.08,4587,431,25652
389,2019-01-02-T08:25,1,2,37.8,696.6,182.6,2.1,45.326,7.22,4956,419,25614
390,2019-01-02-T08:30,1,2,39.4,715,196.4,2.12,44.676,7.42,5299,409,25531
391,2019-01-02-T08:35,1,2,40.6,731.8,210.4,2.18,45.854,7.58,5677,389,25463
392,2019-01-02-T08:40,1,2,42,747.8,224.2,2.22,45.282,7.76,6098,365,25369
393,2019-01-02-T08:45,1,2,43.2,762.4,237.6,2.24,44.754,7.94,6408,360,25246
394,2019-01-02-T08:50,1,2,44,776.4,251.2,2.28,44.224,8.1,6673,375,25164
395,2019-01-02-T08:55,1,2,45.2,789.2,264.8,2.28,43.672,8.28,6900,387,25047
396,2019-01-02-T09:00,1,2,46.2,801.2,277.8,2.36,43.164,8.44,7095,378,24959
397,2019-01-02-T09:05,1,2,47,812,290.8,2.34,42.702,8.6,7282,365,24882
398,2019-01-02-T09:10,1,2,47.8,822.4,303.6,2.34,42.378,8.7,7447,396,24831
399,2019-01-02-T09:15,1,2,48.8,832.2,316.4,2.34,41.948,8.84,7595,427,24725
400,2019-01-02-T09:20,1,2,49.8,841.2,328.6,2.32,41.502,9,7706,440,24641
401,2019-01-02-T09:25,1,2,50.6,849.8,340.8,2.34,41.08,9.14,7813,436,24571
402,2019-01-02-T09:30,1,2,51.2,857.8,352.8,2.34,40.682,9.28,7900,420,24442
403,2019-01-02-T09:35,1,2,55.2,854.2,363.6,2.34,40.25,9.44,7986,416,24369
404,2019-01-02-T09:40,1,2,56,861.4,374.8,2.36,39.844,9.58,8051,410,24300
405,2019-01-02-T09:45,1,2,56.6,867.4,385.2,2.36,39.454,9.72,8094,426,24161
406,2019-01-02-T09:50,1,2,57.2,873.6,396.2,2.36,39.124,9.84,8020,413,24137
407,2019-01-02-T09:55,1,2,58.2,879.6,406.6,2.36,38.732,9.98,7975,401,23965
408,2019-01-02-T10:00,1,2,58.4,884,416.2,2.34,38.284,10.14,8123,406,23899
409,2019-01-02-T10:05,1,2,59,889.6,425.6,2.34,38.102,10.22,8173,411,23859
410,2019-01-02-T10:10,1,2,59.4,894.2,435.2,2.34,37.82,10.32,8212,413,23772
411,2019-01-02-T10:15,1,2,60.2,899.2,443.8,2.34,37.574,10.42,8225,414,23699
412,2019-01-02-T10:20,1,2,60.6,903.2,452.4,2.36,37.298,10.52,8218,412,23645
413,2019-01-02-T10:25,1,2,61,907.4,460.6,2.36,37.05,10.62,8206,422,23582
414,2019-01-02-T10:30,1,2,61.4,911.2,468.4,2.34,36.82,10.72,8195,427,23518
415,2019-01-02-T10:35,1,2,61.8,914.2,475.6,2.34,37.82,10.82,8190,407,23422
416,2019-01-02-T10:40,1,2,62.4,917.6,482.8,2.36,37.608,10.9,8174,395,23347
417,2019-01-02-T10:45,1,2,62.6,920.6,489.6,2.36,37.36,11,8162,374,23266
418,2019-01-02-T10:50,1,2,62.8,923.4,496,2.36,37.018,11.12,8150,368,23233
419,2019-01-02-T10:55,1,2,63.4,926,501.8,2.36,36.852,11.2,8072,368,23196
420,2019-01-02-T11:00,1,2,63.6,928.4,507,2.36,36.56,11.32,8029,380,23108
421,2019-01-02-T11:05,1,2,63.6,930.8,512,2.34,36.41,11.38,8080,367,23032
422,2019-01-02-T11:10,1,2,64.2,932.6,516.8,2.36,36.326,11.42,8095,363,22995
423,2019-01-02-T11:15,1,2,64.2,936,521.8,2.34,36.088,11.52,8081,379,22862
424,2019-01-02-T11:20,1,2,64.4,937.6,525.4,2.32,35.952,11.58,8063,398,22760
425,2019-01-02-T11:25,1,2,64.6,939,529,2.34,35.818,11.64,8059,407,22739
426,2019-01-02-T11:30,1,2,64.8,940,532,2.3,35.548,11.74,8048,427,22678
427,2019-01-02-T11:35,1,2,65,940.4,534.4,2.3,35.95,11.8,8045,436,22614
428,2019-01-02-T11:40,1,2,65.2,941.4,536.2,2.3,35.876,11.84,8043,442,22568
429,2019-01-02-T11:45,1,2,65.2,942.2,538,2.3,35.642,11.94,8038,475,22487
430,2019-01-02-T11:50,1,2,65.2,942.8,539.2,2.24,35.508,12,8037,485,22443
431,2019-01-02-T11:55,1,2,65.4,942.4,539.4,2.26,35.376,12.06,8024,494,22369
432,2019-01-02-T12:00,1,2,65.2,942.2,540,2.22,35.16,12.14,8031,493,22304
433,2019-01-02-T12:05,1,2,65.2,942.4,540,2.22,35.166,12.16,8034,492,22265
434,2019-01-02-T12:10,1,2,65.2,942.6,539.4,2.24,35.104,12.18,8028,502,22244
435,2019-01-02-T12:15,1,2,65.2,942,538.4,2.24,35.03,12.22,8001,507,22212
436,2019-01-02-T12:20,1,2,65.2,941.4,536.8,2.2,34.97,12.24,8007,492,22168
437,2019-01-02-T12:25,1,2,65.2,941,535.2,2.22,34.878,12.3,8015,479,22121
438,2019-01-02-T12:30,1,2,65.2,940.2,533,2.22,34.82,12.32,8026,455,22074
439,2019-01-02-T12:35,1,2,68.4,929.8,528.8,2.22,35.548,12.38,8062,434,22077
440,2019-01-02-T12:40,1,2,68,928.6,525.8,2.22,35.54,12.38,8076,414,22039
441,2019-01-02-T12:45,1,2,68,927.4,522.2,2.2,35.408,12.44,8071,393,22052
442,2019-01-02-T12:50,1,2,67.8,925.8,518.6,2.2,35.358,12.46,8114,368,22021
443,2019-01-02-T12:55,1,2,67.6,924,514,2.18,35.256,12.52,8116,347,22035
444,2019-01-02-T13:00,1,2,67.6,921.2,508.8,2.18,35.194,12.54,8133,326,22065
445,2019-01-02-T13:05,1,2,67.2,918.8,503.6,2.16,35.244,12.52,8155,304,22072
446,2019-01-02-T13:10,1,2,67,916.6,498,2.16,35.348,12.48,8207,296,22116
447,2019-01-02-T13:15,1,2,66.4,914,492,2.16,35.332,12.5,8229,293,22111
448,2019-01-02-T13:20,1,2,66.2,911,485.6,2.14,35.322,12.5,8239,295,22126
449,2019-01-02-T13:25,1,2,66,908,478.8,2.12,35.322,12.5,8244,301,22149
450,2019-01-02-T13:30,1,2,65.6,905,471.6,2.12,35.322,12.5,8252,306,22138
451,2019-01-02-T13:35,1,2,65.2,901,464,2.1,36.548,12.48,8266,300,22137
452,2019-01-02-T13:40,1,2,64.6,897,456,2.08,36.598,12.46,8274,272,22164
453,2019-01-02-T13:45,1,2,64.4,893,447.8,2.06,36.606,12.46,8278,270,22170
454,2019-01-02-T13:50,1,2,63.6,888.8,438.8,2.06,36.632,12.44,8274,274,22206
455,2019-01-02-T13:55,1,2,63.4,884,429.6,2.06,36.57,12.46,8257,279,22236
456,2019-01-02-T14:00,1,2,62.6,879,420,2.06,36.656,12.44,8239,271,22259
457,2019-01-02-T14:05,1,2,62,874,410.4,2,36.788,12.38,8221,274,22276
458,2019-01-02-T14:10,1,2,61.6,868.2,400.4,1.9,37.014,12.26,8195,295,22292
459,2019-01-02-T14:15,1,2,60.8,862.2,389.8,1.86,37.192,12.18,8158,321,22364
460,2019-01-02-T14:20,1,2,60.2,855.8,379,1.82,37.324,12.12,8109,330,22434
461,2019-01-02-T14:25,1,2,59.4,848.8,367.8,1.76,37.536,12.02,8060,334,22492
462,2019-01-02-T14:30,1,2,58.6,841.4,356.4,1.68,37.74,11.92,7995,337,22536
463,2019-01-02-T14:35,1,2,58.4,832,344.4,1.64,42.184,11.86,7890,312,22582
464,2019-01-02-T14:40,1,2,57.6,823.8,332.4,1.56,42.392,11.78,7777,298,22642
465,2019-01-02-T14:45,1,2,57,816.8,320.8,1.52,42.642,11.68,7650,281,22704
466,2019-01-02-T14:50,1,2,56,807,308.4,1.44,42.83,11.6,7504,258,22774
467,2019-01-02-T14:55,1,2,54.8,797.2,295.6,1.38,43.042,11.52,7324,234,22771
468,2019-01-02-T15:00,1,2,53.6,786.4,282.4,1.34,43.296,11.42,7134,228,22888
469,2019-01-02-T15:05,1,2,52.6,775,269.2,1.34,43.296,11.42,6896,225,22958
470,2019-01-02-T15:10,1,2,51.6,762.8,256.2,1.34,43.296,11.42,6649,237,23048
471,2019-01-02-T15:15,1,2,50.6,749.6,242.4,1.34,43.296,11.42,6357,239,23147
472,2019-01-02-T15:20,1,2,49.2,735.6,228.6,1.34,43.296,11.42,6051,250,23269
473,2019-01-02-T15:25,1,2,47.8,720.4,214.6,1.34,43.296,11.42,5697,257,23378
474,2019-01-02-T15:30,1,2,46.4,704.2,200.6,1.34,43.296,11.42,5338,254,23499
475,2019-01-02-T15:35,1,2,45,686.4,186.4,1.34,43.296,11.42,4944,240,23590
476,2019-01-02-T15:40,1,2,43.2,667.2,172.4,1.34,43.296,11.42,4538,241,23716
477,2019-01-02-T15:45,1,2,41.6,646.6,158.4,1.34,43.296,11.42,4091,270,23848
478,2019-01-02-T15:50,1,2,39.6,624.2,144,1.34,43.296,11.42,3669,281,23982
479,2019-01-02-T15:55,1,2,37.8,599.6,130.2,1.34,43.296,11.42,3210,267,24155
480,2019-01-02-T16:00,1,2,36,570.2,116,0.96,49.712,9,2776,260,24319
481,2019-01-02-T16:05,1,2,34,540.8,102.4,0.94,49.958,8.92,2319,246,24472
482,2019-01-02-T16:10,1,2,31.6,508.2,88.8,0.96,50.172,8.86,1902,231,24626
483,2019-01-02-T16:15,1,2,28.8,472.6,75.6,0.96,50.512,8.76,1491,218,24792
484,2019-01-02-T16:20,1,2,26.2,433,63.2,0.94,50.722,8.7,1159,207,24987
485,2019-01-02-T16:25,1,2,23.2,388.8,51,0.94,50.974,8.62,877,196,25166
486,2019-01-02-T16:30,1,2,20.2,340,39.8,0.94,51.286,8.54,646,195,25392
487,2019-01-02-T16:35,1,2,17,285.2,29.4,0.94,48.368,8.46,464,197,25608
488,2019-01-02-T16:40,1,2,10.2,144.8,16.6,0.94,48.726,8.36,327,204,25795
489,2019-01-02-T16:45,1,2,8.2,111.4,11.4,0.92,48.968,8.28,218,218,26022
490,2019-01-02-T16:50,1,2,2.4,45.4,3.4,0.92,49.174,8.22,164,204,26296
491,2019-01-02-T16:55,1,2,0,0,0,0.92,49.506,8.12,133,188,26577
492,2019-01-02-T17:00,1,2,0,0,0,0.94,49.718,8.06,112,169,26857
493,2019-01-02-T17:05,1,2,0,0,0,0.94,49.808,8.02,88,157,27076
494,2019-01-02-T17:10,1,2,0,0,0,0.94,49.962,7.98,64,150,27471
495,2019-01-02-T17:15,1,2,0,0,0,0.9,50.052,7.96,47,165,27814
496,2019-01-02-T17:20,1,2,0,0,0,0.9,50.192,7.92,51,172,28133
497,2019-01-02-T17:25,1,2,0,0,0,0.88,50.192,7.92,54,171,28415
498,2019-01-02-T17:30,1,2,0,0,0,0.88,50.298,7.88,55,178,28598
499,2019-01-02-T17:35,1,2,0,0,0,0.88,50.084,7.84,55,171,28744
500,2019-01-02-T17:40,1,2,0,0,0,0.86,50.24,7.8,56,167,28838
501,2019-01-02-T17:45,1,2,0,0,0,0.86,50.298,7.78,57,185,28978
502,2019-01-02-T17:50,1,2,0,0,0,0.86,50.368,7.76,55,204,29029
503,2019-01-02-T17:55,1,2,0,0,0,0.86,50.496,7.72,54,224,29068
504,2019-01-02-T18:00,1,2,0,0,0,0.86,50.624,7.68,55,237,29099
505,2019-01-02-T18:05,1,2,0,0,0,0.86,50.624,7.68,54,231,29070
506,2019-01-02-T18:10,1,2,0,0,0,0.84,50.624,7.68,54,221,29074
507,2019-01-02-T18:15,1,2,0,0,0,0.84,50.85,7.62,56,219,29063
508,2019-01-02-T18:20,1,2,0,0,0,0.86,50.938,7.6,55,241,29052
509,2019-01-02-T18:25,1,2,0,0,0,0.88,50.972,7.58,56,241,29090
510,2019-01-02-T18:30,1,2,0,0,0,0.88,51.138,7.54,55,237,29041
511,2019-01-02-T18:35,1,2,0,0,0,0.9,51.204,7.52,56,241,29041
512,2019-01-02-T18:40,1,2,0,0,0,0.9,51.204,7.52,56,264,29029
513,2019-01-02-T18:45,1,2,0,0,0,0.88,51.37,7.48,55,286,28997
514,2019-01-02-T18:50,1,2,0,0,0,0.88,51.37,7.48,55,289,28991
515,2019-01-02-T18:55,1,2,0,0,0,0.88,51.56,7.42,55,295,28988
516,2019-01-02-T19:00,1,2,0,0,0,0.88,51.632,7.4,55,296,28950
517,2019-01-02-T19:05,1,2,0,0,0,0.92,51.728,7.38,55,308,28888
518,2019-01-02-T19:10,1,2,0,0,0,0.92,51.814,7.36,55,303,28918
519,2019-01-02-T19:15,1,2,0,0,0,0.94,51.984,7.32,48,293,28958
520,2019-01-02-T19:20,1,2,0,0,0,0.96,52.018,7.3,44,307,28944
521,2019-01-02-T19:25,1,2,0,0,0,0.96,52.178,7.26,44,317,28937
522,2019-01-02-T19:30,1,2,0,0,0,0.96,52.276,7.24,44,299,28921
523,2019-01-02-T19:35,1,2,0,0,0,0.96,52.144,7.22,44,293,28892
524,2019-01-02-T19:40,1,2,0,0,0,1,52.24,7.2,44,300,28878
525,2019-01-02-T19:45,1,2,0,0,0,1,52.372,7.16,44,306,28814
526,2019-01-02-T19:50,1,2,0,0,0,1.02,52.372,7.16,44,308,28799
527,2019-01-02-T19:55,1,2,0,0,0,1.02,52.546,7.12,44,291,28728
528,2019-01-02-T20:00,1,2,0,0,0,1.04,52.732,7.08,44,310,28674
529,2019-01-02-T20:05,1,2,0,0,0,1.04,52.766,7.06,44,349,28634
530,2019-01-02-T20:10,1,2,0,0,0,1.04,52.928,7.02,44,354,28642
531,2019-01-02-T20:15,1,2,0,0,0,1.06,52.928,7.02,44,337,28606
532,2019-01-02-T20:20,1,2,0,0,0,1.06,53.152,6.96,44,332,28621
533,2019-01-02-T20:25,1,2,0,0,0,1.08,53.152,6.96,44,347,28549
534,2019-01-02-T20:30,1,2,0,0,0,1.08,53.288,6.92,44,366,28494
535,2019-01-02-T20:35,1,2,0,0,0,1.1,53.2,6.92,44,403,28429
536,2019-01-02-T20:40,1,2,0,0,0,1.12,53.454,6.86,44,424,28337
537,2019-01-02-T20:45,1,2,0,0,0,1.12,53.488,6.84,44,438,28366
538,2019-01-02-T20:50,1,2,0,0,0,1.14,53.666,6.8,44,455,28292
539,2019-01-02-T20:55,1,2,0,0,0,1.14,53.666,6.8,42,475,28250
540,2019-01-02-T21:00,1,2,0,0,0,1.14,53.894,6.74,24,489,28125
541,2019-01-02-T21:05,1,2,0,0,0,1.16,53.96,6.72,24,477,27967
542,2019-01-02-T21:10,1,2,0,0,0,1.18,53.994,6.7,24,473,27885
543,2019-01-02-T21:15,1,2,0,0,0,1.2,53.994,6.7,24,483,27755
544,2019-01-02-T21:20,1,2,0,0,0,1.2,53.994,6.7,24,481,27655
545,2019-01-02-T21:25,1,2,0,0,0,1.18,54.29,6.62,24,490,27518
546,2019-01-02-T21:30,1,2,0,0,0,1.2,54.29,6.62,24,478,27376
547,2019-01-02-T21:35,1,2,0,0,0,1.2,54.424,6.62,24,478,27254
548,2019-01-02-T21:40,1,2,0,0,0,1.2,54.46,6.6,24,491,27193
549,2019-01-02-T21:45,1,2,0,0,0,1.22,54.618,6.56,24,494,27034
550,2019-01-02-T21:50,1,2,0,0,0,1.22,54.618,6.56,24,489,26894
551,2019-01-02-T21:55,1,2,0,0,0,1.24,54.758,6.52,24,508,26736
552,2019-01-02-T22:00,1,2,0,0,0,1.24,54.758,6.52,24,524,26563
553,2019-01-02-T22:05,1,2,0,0,0,1.26,54.918,6.48,24,537,26389
554,2019-01-02-T22:10,1,2,0,0,0,1.28,54.956,6.46,24,542,26228
555,2019-01-02-T22:15,1,2,0,0,0,1.3,54.956,6.46,24,547,26077
556,2019-01-02-T22:20,1,2,0,0,0,1.3,55.114,6.42,24,567,25930
557,2019-01-02-T22:25,1,2,0,0,0,1.3,55.138,6.4,24,569,25759
558,2019-01-02-T22:30,1,2,0,0,0,1.3,55.208,6.38,24,561,25594
559,2019-01-02-T22:35,1,2,0,0,0,1.34,55.302,6.38,24,553,25435
560,2019-01-02-T22:40,1,2,0,0,0,1.34,55.432,6.34,24,547,25323
561,2019-01-02-T22:45,1,2,0,0,0,1.34,55.492,6.32,24,553,25162
562,2019-01-02-T22:50,1,2,0,0,0,1.36,55.458,6.32,24,552,25020
563,2019-01-02-T22:55,1,2,0,0,0,1.38,55.55,6.3,24,558,24854
564,2019-01-02-T23:00,1,2,0,0,0,1.38,55.622,6.28,24,559,24663
565,2019-01-02-T23:05,1,2,0,0,0,1.38,55.862,6.22,24,560,24522
566,2019-01-02-T23:10,1,2,0,0,0,1.4,55.862,6.22,24,564,24461
567,2019-01-02-T23:15,1,2,0,0,0,1.4,56.134,6.16,24,564,24306
568,2019-01-02-T23:20,1,2,0,0,0,1.4,56.174,6.14,24,572,24139
569,2019-01-02-T23:25,1,2,0,0,0,1.42,56.304,6.12,24,572,23994
570,2019-01-02-T23:30,1,2,0,0,0,1.42,56.4,6.1,24,585,23861
571,2019-01-02-T23:35,1,2,0,0,0,1.46,56.386,6.04,24,605,23731
572,2019-01-02-T23:40,1,2,0,0,0,1.5,56.482,6.02,24,610,23612
573,2019-01-02-T23:45,1,2,0,0,0,1.5,56.59,6,24,593,23452
574,2019-01-02-T23:50,1,2,0,0,0,1.5,56.73,5.96,0,580,23353
575,2019-01-02-T23:55,1,2,0,0,0,1.52,56.944,5.92,0,590,23199
576,2019-01-03-T00:00,1,3,0,0,0,1.52,56.944,5.92,0,594,23047
577,2019-01-03-T00:05,1,3,0,0,0,1.52,57.094,5.88,0,619,22984
578,2019-01-03-T00:10,1,3,0,0,0,1.54,57.236,5.86,0,630,22945
579,2019-01-03-T00:15,1,3,0,0,0,1.54,57.31,5.84,0,624,22809
580,2019-01-03-T00:20,1,3,0,0,0,1.58,57.422,5.82,0,641,22720
581,2019-01-03-T00:25,1,3,0,0,0,1.58,57.578,5.78,0,657,22652
582,2019-01-03-T00:30,1,3,0,0,0,1.58,57.508,5.8,0,665,22532
583,2019-01-03-T00:35,1,3,0,0,0,1.6,56.796,5.76,0,669,22414
584,2019-01-03-T00:40,1,3,0,0,0,1.62,56.908,5.74,0,677,22320
585,2019-01-03-T00:45,1,3,0,0,0,1.62,56.884,5.74,0,671,22285
586,2019-01-03-T00:50,1,3,0,0,0,1.66,57,5.72,0,673,22197
587,2019-01-03-T00:55,1,3,0,0,0,1.66,57.114,5.7,0,672,22175
588,2019-01-03-T01:00,1,3,0,0,0,1.66,57.098,5.7,0,672,22082
589,2019-01-03-T01:05,1,3,0,0,0,1.68,57.248,5.68,0,676,22011
590,2019-01-03-T01:10,1,3,0,0,0,1.68,57.248,5.68,0,687,21923
591,2019-01-03-T01:15,1,3,0,0,0,1.66,57.4,5.64,0,699,21862
592,2019-01-03-T01:20,1,3,0,0,0,1.66,57.4,5.64,0,705,21765
593,2019-01-03-T01:25,1,3,0,0,0,1.66,57.4,5.64,0,705,21677
594,2019-01-03-T01:30,1,3,0,0,0,1.68,57.452,5.64,0,707,21663
595,2019-01-03-T01:35,1,3,0,0,0,1.64,56.468,5.64,0,708,21614
596,2019-01-03-T01:40,1,3,0,0,0,1.64,56.536,5.62,0,701,21582
597,2019-01-03-T01:45,1,3,0,0,0,1.64,56.654,5.6,0,692,21530
598,2019-01-03-T01:50,1,3,0,0,0,1.66,56.654,5.6,0,670,21470
599,2019-01-03-T01:55,1,3,0,0,0,1.68,56.712,5.6,0,664,21422
600,2019-01-03-T02:00,1,3,0,0,0,1.66,56.756,5.58,0,665,21403
601,2019-01-03-T02:05,1,3,0,0,0,1.66,56.756,5.58,0,677,21379
602,2019-01-03-T02:10,1,3,0,0,0,1.66,56.756,5.58,0,679,21388
603,2019-01-03-T02:15,1,3,0,0,0,1.68,56.592,5.62,0,669,21404
